"","country","iso3","g.whoregion","row.rank.ret","year.ret","source.ret","all.areas.covered.ret","surv.quality.ret","dst.rlt.ret","mdr.ret","mdr.ret.pcnt","mdr.ret.pcnt.lo","mdr.ret.pcnt.hi","dr.r.nh.ret","dr.r.nh.ret.pcnt","dr.r.nh.ret.pcnt.lo","dr.r.nh.ret.pcnt.hi","xpert.ret","xpert.dr.r.ret","xpert.dr.r.ret.pcnt","xpert.dr.r.ret.pcnt.lo","xpert.dr.r.ret.pcnt.hi","r.rlt.ret","rr.ret","rr.ret.pcnt","rr.ret.pcnt.lo","rr.ret.pcnt.hi","dst.rlt.hr.ret","dst.rlt.hr.ret.pcnt","dst.rlt.hr.ret.pcnt.lo","dst.rlt.hr.ret.pcnt.hi","dst.rlt.rr.ret","dst.rlt.rr.ret.pcnt","dst.rlt.rr.ret.pcnt.lo","dst.rlt.rr.ret.pcnt.hi","dr.h.nr.ret","dr.h.nr.ret.pcnt","dr.h.nr.ret.pcnt.lo","dr.h.nr.ret.pcnt.hi"
"735","Montenegro","MNE","EUR",16,2006,"pre-2010 TME data collection",1,"A",15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","Montenegro","MNE","EUR",17,2005,"Surveillance",1,"A",14,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"737","Mongolia","MNG","WPR",1,2022,"Surveillance",1,"A",382,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382,33,NA,NA,NA,46,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA
"738","Mongolia","MNG","WPR",2,2016,"Survey",1,"A",301,NA,NA,NA,NA,NA,NA,NA,NA,267,NA,17.6,13.2,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","Mongolia","MNG","WPR",3,2012,"Surveillance",1,"R",681,178,NA,NA,NA,8,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA
"740","Mongolia","MNG","WPR",4,2010,"Surveillance",1,"R",561,169,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA
"741","Mongolia","MNG","WPR",5,2009,"Surveillance",1,"R",508,165,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA
"742","Mongolia","MNG","WPR",6,2007,"Survey",1,"A",200,NA,27.5,21.8,34.1,NA,3.5,1.4,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5.4,13.9
"743","Northern Mariana Islands","MNP","WPR",1,2022,"Surveillance",1,"A",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"744","Northern Mariana Islands","MNP","WPR",2,2021,"Surveillance",1,"A",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"745","Northern Mariana Islands","MNP","WPR",3,2014,"Surveillance",1,"A",1,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"746","Northern Mariana Islands","MNP","WPR",4,2013,"Surveillance",1,"R",5,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"747","Northern Mariana Islands","MNP","WPR",5,2005,"Surveillance",1,"A",1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"748","Mozambique","MOZ","AFR",1,2007,"Survey",1,"A",25,NA,11.2,0,25.2,NA,8.4,0.1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.1,20.35
"749","Mozambique","MOZ","AFR",2,1999,"Survey",1,"A",122,NA,3.28,0.9,8.18,NA,0.82,0.02,4.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.7,29.09,46.93
"750","Mauritius","MUS","AFR",1,2022,"Surveillance",1,"A",6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,NA,NA,NA,6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"751","Mauritius","MUS","AFR",2,2019,"Surveillance",1,"A",11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"752","Mauritius","MUS","AFR",3,2017,"Surveillance",1,"A",5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"753","Mauritius","MUS","AFR",4,2016,"Surveillance",1,"A",3,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"754","Mauritius","MUS","AFR",5,2015,"Surveillance",1,"A",3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","Mauritius","MUS","AFR",6,2014,"Surveillance",1,"A",3,1,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"756","Mauritius","MUS","AFR",7,2013,"Surveillance",1,"A",4,0,NA,NA,NA,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"757","Mauritius","MUS","AFR",8,2012,"Surveillance",1,"A",4,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"758","Mauritius","MUS","AFR",9,2011,"Surveillance",1,"A",5,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"759","Mauritius","MUS","AFR",10,2010,"Surveillance",1,"A",7,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"760","Malawi","MWI","AFR",1,2019,"Survey",1,"A",483,NA,2.7,1.44,4.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,567,NA,6.1,4.13,8.05,NA,13.04,10.17,16.3,NA,5.79,3.8,8.26,NA,10.35,7.78,13.41
"761","Malawi","MWI","AFR",2,2011,"Survey",1,"A",581,NA,4.82,3.23,6.89,NA,1.55,0.61,4.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,4.1,11.6
"762","Malaysia","MYS","WPR",1,2020,"Surveillance",1,"R",654,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,754,101,NA,NA,NA,89,NA,NA,NA,98,NA,NA,NA,NA,NA,NA,NA
"763","Malaysia","MYS","WPR",2,2014,"Surveillance",1,"A",262,3,NA,NA,NA,5,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA
"764","Namibia","NAM","AFR",1,2015,"Survey",1,"A",698,NA,9.2,7.1,11.4,NA,2.5,1.4,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,6.9,11.1
"765","Namibia","NAM","AFR",2,2008,"Survey",1,"A",354,NA,16.4,12.7,20.7,NA,5.6,3.5,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,17.8,26.7
"766","New Caledonia","NCL","WPR",1,2018,"Surveillance",1,"A",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"767","New Caledonia","NCL","WPR",2,2016,"Surveillance",1,"A",1,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"768","New Caledonia","NCL","WPR",3,2014,"Surveillance",1,"A",2,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"769","New Caledonia","NCL","WPR",4,1996,"Survey",1,"A",12,NA,0,0,22.09,NA,0,0,22.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.33,0.21,38.48
"770","Nigeria","NGA","AFR",1,2010,"Survey",1,"A",259,NA,14.3,10.2,19.3,NA,10.6,7.1,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,3.2,9.4
"771","Nicaragua","NIC","AMR",1,2020,"Surveillance",1,"A",146,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,8,NA,NA,NA,1,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA
"772","Nicaragua","NIC","AMR",2,2010,"Surveillance",1,"R",150,16,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA
"773","Nicaragua","NIC","AMR",3,2006,"Survey",1,"A",103,NA,7.77,3.41,14.73,NA,0.97,0.02,5.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.36,13.9,30.53
"774","Netherlands (Kingdom of the)","NLD","EUR",1,2022,"Surveillance",1,"A",17,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,2,NA,NA,NA,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"775","Netherlands (Kingdom of the)","NLD","EUR",2,2019,"Surveillance",1,"A",13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"776","Netherlands (Kingdom of the)","NLD","EUR",3,2017,"Surveillance",1,"A",16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"777","Netherlands (Kingdom of the)","NLD","EUR",4,2016,"Surveillance",1,"A",10,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"778","Netherlands (Kingdom of the)","NLD","EUR",5,2015,"Surveillance",1,"A",22,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"779","Netherlands (Kingdom of the)","NLD","EUR",6,2014,"Surveillance",1,"A",8,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"780","Netherlands (Kingdom of the)","NLD","EUR",7,2013,"Surveillance",1,"A",21,7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"781","Netherlands (Kingdom of the)","NLD","EUR",8,2012,"Surveillance",1,"A",28,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"782","Netherlands (Kingdom of the)","NLD","EUR",9,2011,"Surveillance",1,"A",32,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"783","Netherlands (Kingdom of the)","NLD","EUR",10,2010,"Surveillance",1,"A",40,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"784","Netherlands (Kingdom of the)","NLD","EUR",11,2009,"Surveillance",1,"A",30,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"785","Netherlands (Kingdom of the)","NLD","EUR",12,2008,"Surveillance",1,"A",32,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"786","Netherlands (Kingdom of the)","NLD","EUR",13,2006,"pre-2010 TME data collection",1,"A",76,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","Netherlands (Kingdom of the)","NLD","EUR",14,2005,"Surveillance",1,"A",30,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"788","Netherlands (Kingdom of the)","NLD","EUR",15,2004,"Surveillance",1,"A",17,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"789","Netherlands (Kingdom of the)","NLD","EUR",16,2003,"Surveillance",1,"A",22,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"790","Netherlands (Kingdom of the)","NLD","EUR",17,2002,"Surveillance",1,"A",34,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"791","Netherlands (Kingdom of the)","NLD","EUR",18,2001,"Surveillance",1,"A",14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"792","Netherlands (Kingdom of the)","NLD","EUR",19,2000,"Surveillance",1,"A",95,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"793","Netherlands (Kingdom of the)","NLD","EUR",20,1999,"Surveillance",1,"A",42,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"794","Netherlands (Kingdom of the)","NLD","EUR",21,1996,"Surveillance",1,"A",172,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA
"795","Norway","NOR","EUR",1,2021,"Surveillance",1,"A",9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"796","Norway","NOR","EUR",2,2020,"Surveillance",1,"A",8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,NA,NA,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"797","Norway","NOR","EUR",3,2015,"Surveillance",1,"A",17,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"798","Norway","NOR","EUR",4,2014,"Surveillance",1,"A",16,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"799","Norway","NOR","EUR",5,2013,"Surveillance",1,"A",17,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"800","Norway","NOR","EUR",6,2012,"Surveillance",1,"A",19,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"801","Norway","NOR","EUR",7,2011,"Surveillance",1,"A",22,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"802","Norway","NOR","EUR",8,2010,"Surveillance",1,"A",35,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"803","Norway","NOR","EUR",9,2009,"Surveillance",1,"A",20,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"804","Norway","NOR","EUR",10,2008,"Surveillance",1,"A",14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"805","Norway","NOR","EUR",11,2007,"pre-2010 TME data collection",1,"A",17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","Norway","NOR","EUR",12,2006,"pre-2010 TME data collection",1,"A",9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","Norway","NOR","EUR",13,2005,"Surveillance",1,"A",8,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"808","Norway","NOR","EUR",14,2004,"Surveillance",1,"A",11,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"809","Norway","NOR","EUR",15,2003,"Surveillance",1,"A",11,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"810","Norway","NOR","EUR",16,2002,"Surveillance",1,"A",11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"811","Norway","NOR","EUR",17,2001,"Surveillance",1,"A",32,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"812","Norway","NOR","EUR",18,2000,"Surveillance",1,"A",10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"813","Norway","NOR","EUR",19,1999,"Surveillance",1,"A",40,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"814","Norway","NOR","EUR",20,1996,"Surveillance",1,"A",6,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"815","Nepal","NPL","SEA",1,2011,"Survey",1,"A",142,NA,15.4,10.1,22.7,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,2.9,17.7
"816","Nepal","NPL","SEA",2,2007,"Survey",1,"A",162,NA,11.73,7.21,17.71,NA,0,0,1.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,6.72,16.99
"817","Nepal","NPL","SEA",3,2001,"Survey",1,"A",171,NA,20.47,14.69,27.3,NA,0,0,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.87,8.24,18.83
"818","Nepal","NPL","SEA",4,1999,"Survey",1,"A",117,NA,11.97,6.7,19.26,NA,2.56,0.53,7.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,4.79,16.2
"819","New Zealand","NZL","WPR",1,2014,"Surveillance",1,"A",5,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"820","New Zealand","NZL","WPR",2,2012,"Surveillance",1,"A",12,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"821","New Zealand","NZL","WPR",3,2011,"Surveillance",1,"A",5,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"822","New Zealand","NZL","WPR",4,2009,"Surveillance",1,"A",8,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"823","New Zealand","NZL","WPR",5,2008,"Surveillance",1,"A",6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"824","New Zealand","NZL","WPR",6,2007,"Surveillance",1,"A",8,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"825","New Zealand","NZL","WPR",7,2006,"Surveillance",1,"A",16,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"826","New Zealand","NZL","WPR",8,2005,"Surveillance",1,"A",14,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"827","New Zealand","NZL","WPR",9,2004,"Surveillance",1,"A",11,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"828","New Zealand","NZL","WPR",10,2003,"Surveillance",1,"A",18,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"829","New Zealand","NZL","WPR",11,2002,"Surveillance",1,"A",9,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"830","New Zealand","NZL","WPR",12,2001,"Surveillance",1,"A",22,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"831","New Zealand","NZL","WPR",13,2000,"Surveillance",1,"A",17,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"832","New Zealand","NZL","WPR",14,1999,"Surveillance",1,"A",23,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"833","New Zealand","NZL","WPR",15,1998,"Surveillance",1,"A",11,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"834","New Zealand","NZL","WPR",16,1997,"Surveillance",1,"A",14,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"835","New Zealand","NZL","WPR",17,1996,"Surveillance",1,"A",15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"836","New Zealand","NZL","WPR",18,1995,"Surveillance",1,"A",6,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"837","Oman","OMN","EMR",1,2022,"Surveillance",1,"A",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"838","Oman","OMN","EMR",2,2020,"Surveillance",1,"A",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"839","Oman","OMN","EMR",3,2019,"Surveillance",1,"A",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"840","Oman","OMN","EMR",4,2017,"Surveillance",1,"A",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"841","Oman","OMN","EMR",5,2015,"Surveillance",1,"R",8,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
