"","country","iso3","g.whoregion","row.rank.new","year.new","source.new","all.areas.covered.new","surv.quality.new","dst.rlt.new","mdr.new","mdr.new.pcnt","mdr.new.pcnt.lo","mdr.new.pcnt.hi","dr.r.nh.new","dr.r.nh.new.pcnt","dr.r.nh.new.pcnt.lo","dr.r.nh.new.pcnt.hi","xpert.new","xpert.dr.r.new","xpert.dr.r.new.pcnt","xpert.dr.r.new.pcnt.lo","xpert.dr.r.new.pcnt.hi","r.rlt.new","rr.new","rr.new.pcnt","rr.new.pcnt.lo","rr.new.pcnt.hi","dst.rlt.hr.new","dst.rlt.hr.new.pcnt","dst.rlt.hr.new.pcnt.lo","dst.rlt.hr.new.pcnt.hi","dst.rlt.rr.new","dst.rlt.rr.new.pcnt","dst.rlt.rr.new.pcnt.lo","dst.rlt.rr.new.pcnt.hi","dr.h.nr.new","dr.h.nr.new.pcnt","dr.h.nr.new.pcnt.lo","dr.h.nr.new.pcnt.hi"
"1119","Slovakia","SVK","EUR",1,2022,"Surveillance",1,"N",57,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,3,NA,NA,NA,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"1120","Slovakia","SVK","EUR",2,2021,"Surveillance",1,"A",65,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,3,NA,NA,NA,5,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"1121","Slovakia","SVK","EUR",3,2020,"Surveillance",1,"A",51,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1122","Slovakia","SVK","EUR",4,2019,"Surveillance",1,"A",79,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"1123","Slovakia","SVK","EUR",5,2018,"Surveillance",1,"A",116,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"1124","Slovakia","SVK","EUR",6,2017,"Surveillance",1,"A",98,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,4,NA,NA,NA,8,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"1125","Slovakia","SVK","EUR",7,2012,"Surveillance",1,"A",142,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"1126","Slovakia","SVK","EUR",8,2011,"Surveillance",1,"A",147,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"1127","Slovakia","SVK","EUR",9,2010,"Surveillance",1,"A",185,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"1128","Slovakia","SVK","EUR",10,2009,"Surveillance",1,"A",191,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"1129","Slovakia","SVK","EUR",11,2007,"pre-2010 TME data collection",1,"A",343,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130","Slovakia","SVK","EUR",12,2006,"pre-2010 TME data collection",1,"A",340,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131","Slovakia","SVK","EUR",13,2005,"Surveillance",1,"A",248,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA
"1132","Slovakia","SVK","EUR",14,2004,"Surveillance",1,"A",292,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"1133","Slovakia","SVK","EUR",15,2003,"Surveillance",1,"A",350,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA
"1134","Slovakia","SVK","EUR",16,2002,"Surveillance",1,"A",407,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"1135","Slovakia","SVK","EUR",17,2001,"Surveillance",1,"A",464,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA
"1136","Slovakia","SVK","EUR",18,2000,"Surveillance",1,"A",465,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA
"1137","Slovakia","SVK","EUR",19,1999,"Surveillance",1,"A",456,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"1138","Slovakia","SVK","EUR",20,1998,"Surveillance",1,"A",589,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA
"1139","Slovenia","SVN","EUR",1,2022,"Surveillance",1,"A",53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,0,NA,NA,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1140","Slovenia","SVN","EUR",2,2021,"Surveillance",1,"A",58,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,1,NA,NA,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"1141","Slovenia","SVN","EUR",3,2020,"Surveillance",1,"A",57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"1142","Slovenia","SVN","EUR",4,2019,"Surveillance",1,"A",78,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1143","Slovenia","SVN","EUR",5,2018,"Surveillance",1,"A",70,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1144","Slovenia","SVN","EUR",6,2016,"Surveillance",1,"A",93,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"1145","Slovenia","SVN","EUR",7,2015,"Surveillance",1,"A",88,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"1146","Slovenia","SVN","EUR",8,2014,"Surveillance",1,"A",89,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"1147","Slovenia","SVN","EUR",9,2013,"Surveillance",1,"A",100,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1148","Slovenia","SVN","EUR",10,2012,"Surveillance",1,"A",114,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"1149","Slovenia","SVN","EUR",11,2011,"Surveillance",1,"A",171,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"1150","Slovenia","SVN","EUR",12,2010,"Surveillance",1,"A",146,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1151","Slovenia","SVN","EUR",13,2009,"Surveillance",1,"A",167,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"1152","Slovenia","SVN","EUR",14,2008,"Surveillance",1,"A",182,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"1153","Slovenia","SVN","EUR",15,2007,"pre-2010 TME data collection",1,"A",174,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1154","Slovenia","SVN","EUR",16,2006,"pre-2010 TME data collection",1,"A",176,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1155","Slovenia","SVN","EUR",17,2005,"Surveillance",1,"A",217,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"1156","Slovenia","SVN","EUR",18,2004,"Surveillance",1,"A",202,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"1157","Slovenia","SVN","EUR",19,2003,"Surveillance",1,"A",226,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"1158","Slovenia","SVN","EUR",20,2002,"Surveillance",1,"A",262,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"1159","Slovenia","SVN","EUR",21,2001,"Surveillance",1,"A",281,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"1160","Slovenia","SVN","EUR",22,2000,"Surveillance",1,"A",282,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"1161","Slovenia","SVN","EUR",23,1999,"Surveillance",1,"A",304,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"1162","Slovenia","SVN","EUR",24,1997,"Surveillance",1,"A",290,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"1163","Sweden","SWE","EUR",1,2022,"Surveillance",1,"N",203,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,9,NA,NA,NA,20,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA
"1164","Sweden","SWE","EUR",2,2021,"Surveillance",1,"A",173,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,4,NA,NA,NA,15,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"1165","Sweden","SWE","EUR",3,2020,"Surveillance",1,"A",169,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,4,NA,NA,NA,15,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"1166","Sweden","SWE","EUR",4,2019,"Surveillance",1,"N",234,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234,5,NA,NA,NA,21,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
"1167","Sweden","SWE","EUR",5,2018,"Surveillance",1,"A",278,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279,6,NA,NA,NA,41,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
"1168","Sweden","SWE","EUR",6,2017,"Surveillance",1,"A",252,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,8,NA,NA,NA,28,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA
"1169","Sweden","SWE","EUR",7,2015,"Surveillance",1,"A",428,14,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA
"1170","Sweden","SWE","EUR",8,2014,"Surveillance",1,"A",300,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA
"1171","Sweden","SWE","EUR",9,2013,"Surveillance",1,"A",276,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA
"1172","Sweden","SWE","EUR",10,2012,"Surveillance",1,"A",453,11,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA
"1173","Sweden","SWE","EUR",11,2011,"Surveillance",1,"A",375,9,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA
"1174","Sweden","SWE","EUR",12,2010,"Surveillance",1,"A",439,11,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA
"1175","Sweden","SWE","EUR",13,2009,"Surveillance",1,"A",425,8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA
"1176","Sweden","SWE","EUR",14,2008,"Surveillance",1,"A",349,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA
"1177","Sweden","SWE","EUR",15,2007,"pre-2010 TME data collection",1,"A",346,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1178","Sweden","SWE","EUR",16,2006,"pre-2010 TME data collection",1,"A",377,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1179","Sweden","SWE","EUR",17,2005,"Surveillance",1,"A",425,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA
"1180","Sweden","SWE","EUR",18,2004,"Surveillance",1,"A",347,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA
"1181","Sweden","SWE","EUR",19,2003,"Surveillance",1,"A",322,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA
"1182","Sweden","SWE","EUR",20,2002,"Surveillance",1,"A",319,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA
"1183","Sweden","SWE","EUR",21,2001,"Surveillance",1,"A",338,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA
"1184","Sweden","SWE","EUR",22,2000,"Surveillance",1,"A",322,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA
"1185","Sweden","SWE","EUR",23,1999,"Surveillance",1,"A",377,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA
"1186","Sweden","SWE","EUR",24,1997,"Surveillance",1,"A",356,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA
"1187","Eswatini","SWZ","AFR",1,2022,"Surveillance",1,"A",1135,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1135,41,NA,NA,NA,26,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA
"1188","Eswatini","SWZ","AFR",2,2018,"Survey",1,"A",635,NA,6.5,4.7,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1195,NA,8.6,6.7,10.8,NA,11.2,8.8,13.9,NA,7.9,5.9,10.2,NA,NA,NA,NA
"1189","Eswatini","SWZ","AFR",3,2017,"Surveillance",1,"A",1860,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1860,114,NA,NA,NA,32,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA
"1190","Eswatini","SWZ","AFR",4,2009,"Survey",1,"A",352,NA,7.7,4.9,10.5,NA,0.3,0,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,3.3,8.1
"1191","Eswatini","SWZ","AFR",5,1995,"Survey",1,"A",334,NA,0.9,0.19,2.6,NA,0,0,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.08,5.39,11.54
"1192","Seychelles","SYC","AFR",1,2021,"Surveillance",1,"N",9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,NA,NA,NA,9,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1193","Seychelles","SYC","AFR",2,2020,"Surveillance",1,"N",7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,NA,NA,NA,7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1194","Seychelles","SYC","AFR",3,2015,"Surveillance",1,"A",6,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1195","Seychelles","SYC","AFR",4,2014,"Surveillance",1,"A",7,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1196","Seychelles","SYC","AFR",5,2012,"Surveillance",1,"A",14,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1197","Syrian Arab Republic","SYR","EMR",1,2003,"Survey",1,"A",338,NA,6.21,3.89,9.34,NA,1.78,0.65,3.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.03,2.96,7.93
"1198","Togo","TGO","AFR",1,2020,"Surveillance",1,"A",1613,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1613,13,NA,NA,NA,1,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA
"1199","Togo","TGO","AFR",2,2018,"Survey",1,"A",21,NA,1.4,0.7,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,805,NA,1.5,0.8,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1200","Thailand","THA","SEA",1,2012,"Survey",1,"A",1622,NA,2,1.4,2.8,NA,0.2,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,8.7,11.7
"1201","Thailand","THA","SEA",2,2006,"Survey",1,"A",1150,NA,1.65,0.99,2.58,NA,0.96,0.48,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6.45,9.81
"1202","Thailand","THA","SEA",3,2001,"Survey",1,"A",1505,NA,0.93,0.51,1.56,NA,0.47,0.19,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.57,7.15,10.18
"1203","Thailand","THA","SEA",4,1997,"Survey",1,"A",1137,NA,2.11,1.35,3.14,NA,3.69,2.66,4.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.38,8.59,12.43
"1204","Tajikistan","TJK","EUR",1,2022,"Surveillance",1,"A",1565,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1777,416,NA,NA,NA,554,NA,NA,NA,295,NA,NA,NA,NA,NA,NA,NA
"1205","Tajikistan","TJK","EUR",2,2021,"Surveillance",1,"A",1584,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1862,501,NA,NA,NA,435,NA,NA,NA,280,NA,NA,NA,NA,NA,NA,NA
"1206","Tajikistan","TJK","EUR",3,2017,"Survey",1,"A",1270,NA,19.9,17.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1270,NA,21.4,19.3,23.8,NA,28.4,25.9,30.9,NA,21.4,19.3,23.8,NA,NA,NA,NA
"1207","Tajikistan","TJK","EUR",4,2014,"Surveillance",1,"A",1957,158,NA,NA,NA,93,NA,NA,NA,475,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,752,NA,NA,NA
"1208","Tajikistan","TJK","EUR",5,2011,"Survey",1,"A",544,NA,12.5,9.9,15.6,NA,1.1,0.4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.4,2.5
"1209","Turkmenistan","TKM","EUR",1,2018,"Survey",1,"A",894,NA,23.4,20.7,26.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,970,NA,23.2,20.6,25.9,NA,39.9,36.8,43.2,NA,24.4,21.7,27.3,NA,NA,NA,NA
"1210","Turkmenistan","TKM","EUR",2,2013,"Survey",1,"A",561,NA,13.9,11.1,17,NA,0.5,0.1,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.7,22.1,29.5
"1211","Timor-Leste","TLS","SEA",1,2019,"Survey",1,"A",59,NA,1.7,0.1,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,844,NA,0.6,0.2,1.3,NA,11.9,5.3,21.7,NA,1.7,0.1,7.2,NA,10.2,4.2,19.5
"1212","Tonga","TON","WPR",1,2020,"Surveillance",1,"N",5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1213","Tunisia","TUN","EMR",1,2018,"Surveillance",1,"A",1051,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1051,11,NA,NA,NA,11,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA
"1214","Tunisia","TUN","EMR",2,2017,"Surveillance",1,"A",909,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,909,10,NA,NA,NA,10,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA
"1215","Tunisia","TUN","EMR",3,2016,"Surveillance",1,"A",929,6,NA,NA,NA,2,NA,NA,NA,142,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA
"1216","Tunisia","TUN","EMR",4,2015,"Surveillance",1,"A",1111,6,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1217","Tunisia","TUN","EMR",5,2012,"Survey",1,"A",488,NA,0.8,0,1.7,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,NA,NA
"1218","Türkiye","TUR","EUR",1,2022,"Surveillance",1,"A",3964,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4006,115,NA,NA,NA,439,NA,NA,NA,113,NA,NA,NA,NA,NA,NA,NA
"1219","Türkiye","TUR","EUR",2,2021,"Surveillance",1,"N",3652,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3654,95,NA,NA,NA,404,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA
"1220","Türkiye","TUR","EUR",3,2020,"Surveillance",1,"A",3710,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3777,94,NA,NA,NA,384,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA
"1221","Türkiye","TUR","EUR",4,2019,"Surveillance",1,"A",4717,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4797,113,NA,NA,NA,487,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA
"1222","Türkiye","TUR","EUR",5,2018,"Surveillance",1,"A",4711,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4719,163,NA,NA,NA,550,NA,NA,NA,163,NA,NA,NA,NA,NA,NA,NA
"1223","Türkiye","TUR","EUR",6,2017,"Surveillance",1,"A",4895,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4914,162,NA,NA,NA,560,NA,NA,NA,161,NA,NA,NA,NA,NA,NA,NA
"1224","Türkiye","TUR","EUR",7,2016,"Surveillance",1,"A",5029,110,NA,NA,NA,38,NA,NA,NA,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432,NA,NA,NA
"1225","Türkiye","TUR","EUR",8,2015,"Surveillance",1,"A",4679,122,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435,NA,NA,NA
