"","country","iso3","g.whoregion","row.rank.new","year.new","source.new","all.areas.covered.new","area.desc.new","surv.quality.new","dst.rlt.new","mdr.new","mdr.new.pcnt","mdr.new.pcnt.lo","mdr.new.pcnt.hi","dr.r.nh.new","dr.r.nh.new.pcnt","dr.r.nh.new.pcnt.lo","dr.r.nh.new.pcnt.hi","xpert.new","xpert.dr.r.new","xpert.dr.r.new.pcnt","xpert.dr.r.new.pcnt.lo","xpert.dr.r.new.pcnt.hi","r.rlt.new","rr.new","rr.new.pcnt","rr.new.pcnt.lo","rr.new.pcnt.hi","dst.rlt.hr.new","dst.rlt.hr.new.pcnt","dst.rlt.hr.new.pcnt.lo","dst.rlt.hr.new.pcnt.hi","dst.rlt.rr.new","dst.rlt.rr.new.pcnt","dst.rlt.rr.new.pcnt.lo","dst.rlt.rr.new.pcnt.hi","dr.h.nr.new","dr.h.nr.new.pcnt","dr.h.nr.new.pcnt.lo","dr.h.nr.new.pcnt.hi"
"1314","Slovenia","SVN","EUR",14,2008,"Surveillance",1,NA,"A",182,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"1315","Slovenia","SVN","EUR",15,2007,"pre-2010 TME data collection",1,NA,"A",174,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1316","Slovenia","SVN","EUR",16,2006,"pre-2010 TME data collection",1,NA,"A",176,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1317","Slovenia","SVN","EUR",17,2005,"Surveillance",1,NA,"A",217,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"1318","Slovenia","SVN","EUR",18,2004,"Surveillance",1,NA,"A",202,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"1319","Slovenia","SVN","EUR",19,2003,"Surveillance",1,NA,"A",226,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"1320","Slovenia","SVN","EUR",20,2002,"Surveillance",1,NA,"A",262,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"1321","Slovenia","SVN","EUR",21,2001,"Surveillance",1,NA,"A",281,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"1322","Slovenia","SVN","EUR",22,2000,"Surveillance",1,NA,"A",282,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"1323","Slovenia","SVN","EUR",23,1999,"Surveillance",1,NA,"A",304,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"1324","Slovenia","SVN","EUR",24,1997,"Surveillance",1,NA,"A",290,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"1325","Sweden","SWE","EUR",1,2022,"Surveillance",1,NA,"N",203,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,9,NA,NA,NA,20,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA
"1326","Sweden","SWE","EUR",2,2021,"Surveillance",1,NA,"A",173,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,4,NA,NA,NA,15,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"1327","Sweden","SWE","EUR",3,2020,"Surveillance",1,NA,"A",169,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,4,NA,NA,NA,15,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"1328","Sweden","SWE","EUR",4,2019,"Surveillance",1,NA,"N",234,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234,5,NA,NA,NA,21,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
"1329","Sweden","SWE","EUR",5,2018,"Surveillance",1,NA,"A",278,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279,6,NA,NA,NA,41,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
"1330","Sweden","SWE","EUR",6,2017,"Surveillance",1,NA,"A",252,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,8,NA,NA,NA,28,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA
"1331","Sweden","SWE","EUR",7,2015,"Surveillance",1,NA,"A",428,14,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA
"1332","Sweden","SWE","EUR",8,2014,"Surveillance",1,NA,"A",300,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA
"1333","Sweden","SWE","EUR",9,2013,"Surveillance",1,NA,"A",276,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA
"1334","Sweden","SWE","EUR",10,2012,"Surveillance",1,NA,"A",453,11,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA
"1335","Sweden","SWE","EUR",11,2011,"Surveillance",1,NA,"A",375,9,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA
"1336","Sweden","SWE","EUR",12,2010,"Surveillance",1,NA,"A",439,11,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA
"1337","Sweden","SWE","EUR",13,2009,"Surveillance",1,NA,"A",425,8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA
"1338","Sweden","SWE","EUR",14,2008,"Surveillance",1,NA,"A",349,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA
"1339","Sweden","SWE","EUR",15,2007,"pre-2010 TME data collection",1,NA,"A",346,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1340","Sweden","SWE","EUR",16,2006,"pre-2010 TME data collection",1,NA,"A",377,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1341","Sweden","SWE","EUR",17,2005,"Surveillance",1,NA,"A",425,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA
"1342","Sweden","SWE","EUR",18,2004,"Surveillance",1,NA,"A",347,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA
"1343","Sweden","SWE","EUR",19,2003,"Surveillance",1,NA,"A",322,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA
"1344","Sweden","SWE","EUR",20,2002,"Surveillance",1,NA,"A",319,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA
"1345","Sweden","SWE","EUR",21,2001,"Surveillance",1,NA,"A",338,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA
"1346","Sweden","SWE","EUR",22,2000,"Surveillance",1,NA,"A",322,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA
"1347","Sweden","SWE","EUR",23,1999,"Surveillance",1,NA,"A",377,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA
"1348","Sweden","SWE","EUR",24,1997,"Surveillance",1,NA,"A",356,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA
"1349","Eswatini","SWZ","AFR",1,2022,"Surveillance",1,NA,"A",1135,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1135,41,NA,NA,NA,26,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA
"1350","Eswatini","SWZ","AFR",2,2021,"Surveillance",1,NA,"A",69,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,953,40,NA,NA,NA,33,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA
"1351","Eswatini","SWZ","AFR",3,2018,"Survey",1,NA,"A",635,NA,6.5,4.7,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1195,NA,8.6,6.7,10.8,NA,11.2,8.8,13.9,NA,7.9,5.9,10.2,NA,NA,NA,NA
"1352","Eswatini","SWZ","AFR",4,2017,"Surveillance",1,NA,"A",1860,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1860,114,NA,NA,NA,32,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA
"1353","Eswatini","SWZ","AFR",5,2009,"Survey",1,NA,"A",352,NA,7.7,4.9,10.5,NA,0.3,0,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,3.3,8.1
"1354","Eswatini","SWZ","AFR",6,1995,"Survey",1,NA,"A",334,NA,0.9,0.19,2.6,NA,0,0,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.08,5.39,11.54
"1355","Seychelles","SYC","AFR",1,2022,"Surveillance",1,NA,"N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1356","Seychelles","SYC","AFR",2,2021,"Surveillance",1,NA,"N",9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,NA,NA,NA,9,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1357","Seychelles","SYC","AFR",3,2020,"Surveillance",1,NA,"N",7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,NA,NA,NA,7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1358","Seychelles","SYC","AFR",4,2019,"Surveillance",1,NA,"A",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1359","Seychelles","SYC","AFR",5,2018,"Surveillance",1,NA,"N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1360","Seychelles","SYC","AFR",6,2017,"Surveillance",1,NA,"A",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1361","Seychelles","SYC","AFR",7,2016,"Surveillance",1,NA,"A",0,0,NA,NA,NA,0,NA,NA,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1362","Seychelles","SYC","AFR",8,2015,"Surveillance",1,NA,"A",6,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1363","Seychelles","SYC","AFR",9,2014,"Surveillance",1,NA,"A",7,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1364","Seychelles","SYC","AFR",10,2012,"Surveillance",1,NA,"A",14,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1365","Syrian Arab Republic","SYR","EMR",1,2022,"Surveillance",1,NA,"A",428,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1239,16,NA,NA,NA,42,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA
"1366","Syrian Arab Republic","SYR","EMR",2,2019,"Surveillance",1,NA,"A",237,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,906,11,NA,NA,NA,15,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA
"1367","Syrian Arab Republic","SYR","EMR",3,2003,"Survey",1,NA,"A",338,NA,6.21,3.89,9.34,NA,1.78,0.65,3.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.03,2.96,7.93
"1368","Chad","TCD","AFR",1,2021,"Surveillance",1,NA,"A",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7424,115,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1369","Togo","TGO","AFR",1,2023,"Survey",1,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841,NA,0.5,0.1,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1370","Togo","TGO","AFR",2,2022,"Surveillance",1,NA,"A",36,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2346,11,NA,NA,NA,13,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA
"1371","Togo","TGO","AFR",3,2021,"Surveillance",1,NA,"A",63,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1805,12,NA,NA,NA,5,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA
"1372","Togo","TGO","AFR",4,2020,"Surveillance",1,NA,"A",1613,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1613,13,NA,NA,NA,1,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA
"1373","Togo","TGO","AFR",5,2018,"Survey",1,NA,"A",21,NA,1.4,0.7,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,805,NA,1.5,0.8,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1374","Thailand","THA","SEA",1,2018,"Survey",1,NA,"A",NA,NA,1.2,0.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,0.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1375","Thailand","THA","SEA",2,2012,"Survey",1,NA,"A",1622,NA,2,1.4,2.8,NA,0.2,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,8.7,11.7
"1376","Thailand","THA","SEA",3,2006,"Survey",1,NA,"A",1150,NA,1.65,0.99,2.58,NA,0.96,0.48,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6.45,9.81
"1377","Thailand","THA","SEA",4,2001,"Survey",1,NA,"A",1505,NA,0.93,0.51,1.56,NA,0.47,0.19,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.57,7.15,10.18
"1378","Thailand","THA","SEA",5,1997,"Survey",1,NA,"A",1137,NA,2.11,1.35,3.14,NA,3.69,2.66,4.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.38,8.59,12.43
"1379","Tajikistan","TJK","EUR",1,2022,"Surveillance",1,NA,"A",1565,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1777,416,NA,NA,NA,554,NA,NA,NA,295,NA,NA,NA,NA,NA,NA,NA
"1380","Tajikistan","TJK","EUR",2,2021,"Surveillance",1,NA,"A",1584,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1862,501,NA,NA,NA,435,NA,NA,NA,280,NA,NA,NA,NA,NA,NA,NA
"1381","Tajikistan","TJK","EUR",3,2020,"Surveillance",1,NA,"A",1343,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1683,408,NA,NA,NA,402,NA,NA,NA,251,NA,NA,NA,NA,NA,NA,NA
"1382","Tajikistan","TJK","EUR",4,2019,"Surveillance",1,NA,"A",1796,262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2318,672,NA,NA,NA,473,NA,NA,NA,315,NA,NA,NA,NA,NA,NA,NA
"1383","Tajikistan","TJK","EUR",5,2017,"Survey",1,NA,"A",1270,NA,19.9,17.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1270,NA,21.4,19.3,23.8,NA,28.4,25.9,30.9,NA,21.4,19.3,23.8,NA,NA,NA,NA
"1384","Tajikistan","TJK","EUR",6,2014,"Surveillance",1,NA,"A",1957,158,NA,NA,NA,93,NA,NA,NA,475,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,752,NA,NA,NA
"1385","Tajikistan","TJK","EUR",7,2011,"Survey",1,NA,"A",544,NA,12.5,9.9,15.6,NA,1.1,0.4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.4,2.5
"1386","Turkmenistan","TKM","EUR",1,2022,"Surveillance",1,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,746,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1387","Turkmenistan","TKM","EUR",2,2021,"Surveillance",1,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1388","Turkmenistan","TKM","EUR",3,2018,"Survey",1,NA,"A",894,NA,23.4,20.7,26.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,970,NA,23.2,20.6,25.9,NA,39.9,36.8,43.2,NA,24.4,21.7,27.3,NA,NA,NA,NA
"1389","Turkmenistan","TKM","EUR",4,2013,"Survey",1,NA,"A",561,NA,13.9,11.1,17,NA,0.5,0.1,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.7,22.1,29.5
"1390","Timor-Leste","TLS","SEA",1,2019,"Survey",1,NA,"A",59,NA,1.7,0.1,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,844,NA,0.6,0.2,1.3,NA,11.9,5.3,21.7,NA,1.7,0.1,7.2,NA,10.2,4.2,19.5
"1391","Tonga","TON","WPR",1,2022,"Surveillance",1,NA,"N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1392","Tonga","TON","WPR",2,2021,"Surveillance",1,NA,"N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1393","Tonga","TON","WPR",3,2020,"Surveillance",1,NA,"N",5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1394","Tonga","TON","WPR",4,2019,"Surveillance",1,NA,"N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1395","Tonga","TON","WPR",5,2018,"Surveillance",1,NA,"N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1396","Tonga","TON","WPR",6,2017,"Surveillance",1,NA,"A",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1397","Trinidad and Tobago","TTO","AMR",1,2018,"Surveillance",1,NA,"A",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1398","Tunisia","TUN","EMR",1,2018,"Surveillance",1,NA,"A",1051,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1051,11,NA,NA,NA,11,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA
"1399","Tunisia","TUN","EMR",2,2017,"Surveillance",1,NA,"A",909,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,909,10,NA,NA,NA,10,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA
"1400","Tunisia","TUN","EMR",3,2016,"Surveillance",1,NA,"A",929,6,NA,NA,NA,2,NA,NA,NA,142,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA
"1401","Tunisia","TUN","EMR",4,2015,"Surveillance",1,NA,"A",1111,6,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1402","Tunisia","TUN","EMR",5,2012,"Survey",1,NA,"A",488,NA,0.8,0,1.7,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,NA,NA
"1403","Türkiye","TUR","EUR",1,2022,"Surveillance",1,NA,"A",3964,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4006,115,NA,NA,NA,439,NA,NA,NA,113,NA,NA,NA,NA,NA,NA,NA
"1404","Türkiye","TUR","EUR",2,2021,"Surveillance",1,NA,"N",3652,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3654,95,NA,NA,NA,404,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA
"1405","Türkiye","TUR","EUR",3,2020,"Surveillance",1,NA,"A",3710,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3777,94,NA,NA,NA,384,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA
"1406","Türkiye","TUR","EUR",4,2019,"Surveillance",1,NA,"A",4717,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4797,113,NA,NA,NA,487,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA
"1407","Türkiye","TUR","EUR",5,2018,"Surveillance",1,NA,"A",4711,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4719,163,NA,NA,NA,550,NA,NA,NA,163,NA,NA,NA,NA,NA,NA,NA
"1408","Türkiye","TUR","EUR",6,2017,"Surveillance",1,NA,"A",4895,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4914,162,NA,NA,NA,560,NA,NA,NA,161,NA,NA,NA,NA,NA,NA,NA
"1409","Türkiye","TUR","EUR",7,2016,"Surveillance",1,NA,"A",5029,110,NA,NA,NA,38,NA,NA,NA,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432,NA,NA,NA
"1410","Türkiye","TUR","EUR",8,2015,"Surveillance",1,NA,"A",4679,122,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435,NA,NA,NA
"1411","Türkiye","TUR","EUR",9,2013,"Surveillance",1,NA,"A",4939,123,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,454,NA,NA,NA
"1412","Türkiye","TUR","EUR",10,2012,"Surveillance",1,NA,"A",4742,151,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458,NA,NA,NA
"1413","Tuvalu","TUV","WPR",1,2022,"Surveillance",1,NA,"N",17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1414","Tuvalu","TUV","WPR",2,2021,"Surveillance",1,NA,"A",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"1415","Tuvalu","TUV","WPR",3,2020,"Surveillance",1,NA,"A",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1416","Tuvalu","TUV","WPR",4,2019,"Surveillance",1,NA,"N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1417","Tuvalu","TUV","WPR",5,2018,"Surveillance",1,NA,"A",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1418","United Republic of Tanzania","TZA","AFR",1,2022,"Surveillance",1,NA,"A",839,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26763,262,NA,NA,NA,80,NA,NA,NA,114,NA,NA,NA,NA,NA,NA,NA
