"","country","iso3","g.whoregion","row.rank.ret","year.ret","source.ret","all.areas.covered.ret","area.desc.ret","surv.quality.ret","dst.rlt.ret","mdr.ret","mdr.ret.pcnt","mdr.ret.pcnt.lo","mdr.ret.pcnt.hi","dr.r.nh.ret","dr.r.nh.ret.pcnt","dr.r.nh.ret.pcnt.lo","dr.r.nh.ret.pcnt.hi","xpert.ret","xpert.dr.r.ret","xpert.dr.r.ret.pcnt","xpert.dr.r.ret.pcnt.lo","xpert.dr.r.ret.pcnt.hi","r.rlt.ret","rr.ret","rr.ret.pcnt","rr.ret.pcnt.lo","rr.ret.pcnt.hi","dst.rlt.hr.ret","dst.rlt.hr.ret.pcnt","dst.rlt.hr.ret.pcnt.lo","dst.rlt.hr.ret.pcnt.hi","dst.rlt.rr.ret","dst.rlt.rr.ret.pcnt","dst.rlt.rr.ret.pcnt.lo","dst.rlt.rr.ret.pcnt.hi","dr.h.nr.ret","dr.h.nr.ret.pcnt","dr.h.nr.ret.pcnt.lo","dr.h.nr.ret.pcnt.hi"
"108","Bangladesh","BGD","SEA",7,2011,"Survey",1,NA,"A",291,NA,28.5,23.5,34.1,NA,0.4,0,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,4,10
"109","Bulgaria","BGR","EUR",1,2018,"Surveillance",1,NA,"A",72,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,16,NA,NA,NA,19,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA
"110","Bulgaria","BGR","EUR",2,2016,"Surveillance",1,NA,"A",81,14,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA
"111","Bulgaria","BGR","EUR",3,2012,"Surveillance",1,NA,"A",142,33,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA
"112","Bulgaria","BGR","EUR",4,2011,"Surveillance",1,NA,"S",145,37,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA
"113","Bulgaria","BGR","EUR",5,2010,"Surveillance",1,NA,"A",165,40,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA
"114","Bahrain","BHR","EMR",1,2018,"Surveillance",1,NA,"A",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"115","Bahrain","BHR","EMR",2,2016,"Surveillance",1,NA,"A",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","Bahrain","BHR","EMR",3,2012,"Surveillance",1,NA,"A",1,1,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"117","Bahrain","BHR","EMR",4,2011,"Surveillance",1,NA,"A",0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"118","Bahrain","BHR","EMR",5,2010,"Surveillance",1,NA,"A",0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"119","Bahamas","BHS","AMR",1,2020,"Surveillance",1,NA,"A",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"120","Bahamas","BHS","AMR",2,2019,"Surveillance",1,NA,"A",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"121","Bahamas","BHS","AMR",3,2017,"Surveillance",1,NA,"A",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"122","Bahamas","BHS","AMR",4,2015,"Surveillance",1,NA,"R",2,1,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"123","Bahamas","BHS","AMR",5,2013,"Surveillance",1,NA,"R",3,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"124","Bahamas","BHS","AMR",6,2012,"Surveillance",1,NA,"A",0,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"125","Bahamas","BHS","AMR",7,2011,"Surveillance",1,NA,"A",1,0,NA,NA,NA,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"126","Bahamas","BHS","AMR",8,2010,"Surveillance",1,NA,"A",2,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"127","Bosnia and Herzegovina","BIH","EUR",1,2022,"Surveillance",1,NA,"A",26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,2,NA,NA,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"128","Bosnia and Herzegovina","BIH","EUR",2,2021,"Surveillance",1,NA,"A",24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"129","Bosnia and Herzegovina","BIH","EUR",3,2020,"Surveillance",1,NA,"A",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"130","Bosnia and Herzegovina","BIH","EUR",4,2019,"Surveillance",1,NA,"A",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","Bosnia and Herzegovina","BIH","EUR",5,2017,"Surveillance",1,NA,"A",11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"132","Bosnia and Herzegovina","BIH","EUR",6,2016,"Surveillance",1,NA,"A",52,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"133","Bosnia and Herzegovina","BIH","EUR",7,2013,"Surveillance",1,NA,"A",63,1,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"134","Bosnia and Herzegovina","BIH","EUR",8,2012,"Surveillance",1,NA,"A",66,3,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"135","Bosnia and Herzegovina","BIH","EUR",9,2011,"Surveillance",1,NA,"A",41,4,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"136","Bosnia and Herzegovina","BIH","EUR",10,2010,"Surveillance",1,NA,"A",47,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"137","Bosnia and Herzegovina","BIH","EUR",11,2009,"Surveillance",1,NA,"A",66,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"138","Bosnia and Herzegovina","BIH","EUR",12,2007,"pre-2010 TME data collection",1,NA,"A",156,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","Bosnia and Herzegovina","BIH","EUR",13,2006,"pre-2010 TME data collection",1,NA,"A",93,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","Bosnia and Herzegovina","BIH","EUR",14,2005,"Surveillance",1,NA,"A",106,7,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"141","Bosnia and Herzegovina","BIH","EUR",15,2004,"Surveillance",1,NA,"A",77,6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"142","Bosnia and Herzegovina","BIH","EUR",16,2003,"Surveillance",1,NA,"A",91,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA
"143","Bosnia and Herzegovina","BIH","EUR",17,2002,"Surveillance",1,NA,"A",100,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"144","Bosnia and Herzegovina","BIH","EUR",18,2001,"Surveillance",1,NA,"A",154,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"145","Bosnia and Herzegovina","BIH","EUR",19,2000,"Surveillance",1,NA,"A",153,3,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"146","Bosnia and Herzegovina","BIH","EUR",20,1999,"Surveillance",1,NA,"A",121,3,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"147","Belarus","BLR","EUR",1,2022,"Surveillance",1,NA,"A",520,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520,222,NA,NA,NA,149,NA,NA,NA,222,NA,NA,NA,NA,NA,NA,NA
"148","Belarus","BLR","EUR",2,2021,"Surveillance",1,NA,"A",499,354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499,367,NA,NA,NA,373,NA,NA,NA,367,NA,NA,NA,NA,NA,NA,NA
"149","Belarus","BLR","EUR",3,2020,"Surveillance",1,NA,"A",569,423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,569,424,NA,NA,NA,442,NA,NA,NA,424,NA,NA,NA,NA,NA,NA,NA
"150","Belarus","BLR","EUR",4,2019,"Surveillance",1,NA,"A",523,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523,313,NA,NA,NA,305,NA,NA,NA,313,NA,NA,NA,NA,NA,NA,NA
"151","Belarus","BLR","EUR",5,2018,"Surveillance",1,NA,"A",612,425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612,425,NA,NA,NA,NA,NA,NA,NA,425,NA,NA,NA,NA,NA,NA,NA
"152","Belarus","BLR","EUR",6,2017,"Surveillance",1,NA,"A",700,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700,468,NA,NA,NA,NA,NA,NA,NA,468,NA,NA,NA,NA,NA,NA,NA
"153","Belarus","BLR","EUR",7,2016,"Surveillance",1,NA,"A",793,568,NA,NA,NA,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA
"154","Belarus","BLR","EUR",8,2015,"Surveillance",1,NA,"A",873,597,NA,NA,NA,3,NA,NA,NA,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"155","Belarus","BLR","EUR",9,2014,"Surveillance",1,NA,"A",845,584,NA,NA,NA,4,NA,NA,NA,32,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"156","Belarus","BLR","EUR",10,2013,"Surveillance",1,NA,"A",1097,598,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"157","Belarus","BLR","EUR",11,2012,"Surveillance",1,NA,"A",1183,811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Belarus","BLR","EUR",12,2011,"Survey",1,NA,"A",410,NA,75.6,72.1,78.8,NA,1.5,0.8,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,1.3,3.7
"159","Belize","BLZ","AMR",1,2022,"Surveillance",1,NA,"A",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"160","Belize","BLZ","AMR",2,2020,"Surveillance",1,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","Belize","BLZ","AMR",3,2019,"Surveillance",1,NA,"A",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"162","Belize","BLZ","AMR",4,2013,"Surveillance",1,NA,"R",3,3,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"163","Bermuda","BMU","AMR",1,2017,"Surveillance",1,NA,"A",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"164","Bermuda","BMU","AMR",2,2016,"Surveillance",1,NA,"A",0,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"165","Bermuda","BMU","AMR",3,2012,"Surveillance",1,NA,"A",0,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"166","Bermuda","BMU","AMR",4,2011,"Surveillance",1,NA,"A",0,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"167","Bermuda","BMU","AMR",5,2010,"Surveillance",1,NA,"A",0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"168","Bolivia (Plurinational State of)","BOL","AMR",1,2022,"Surveillance",1,NA,"R",388,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619,30,NA,NA,NA,14,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA
"169","Bolivia (Plurinational State of)","BOL","AMR",2,2020,"Surveillance",1,NA,"A",366,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,48,NA,NA,NA,48,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA
"170","Bolivia (Plurinational State of)","BOL","AMR",3,2018,"Surveillance",1,NA,"R",257,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,45,NA,NA,NA,19,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA
"171","Bolivia (Plurinational State of)","BOL","AMR",4,2016,"Surveillance",1,NA,"R",520,42,NA,NA,NA,8,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA
"172","Bolivia (Plurinational State of)","BOL","AMR",5,2015,"Surveillance",1,NA,"R",460,49,NA,NA,NA,8,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA
"173","Bolivia (Plurinational State of)","BOL","AMR",6,2014,"Surveillance",1,NA,"R",510,52,NA,NA,NA,28,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA
"174","Bolivia (Plurinational State of)","BOL","AMR",7,2012,"Surveillance",1,NA,"R",634,71,NA,NA,NA,18,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA
"175","Bolivia (Plurinational State of)","BOL","AMR",8,2011,"Surveillance",1,NA,"R",597,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","Bolivia (Plurinational State of)","BOL","AMR",9,2010,"Surveillance",1,NA,"R",664,106,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA
"177","Bolivia (Plurinational State of)","BOL","AMR",10,2009,"Surveillance",1,NA,"R",670,60,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA
"178","Bolivia (Plurinational State of)","BOL","AMR",11,1996,"Survey",1,NA,"A",107,NA,4.67,1.53,10.57,NA,14.02,8.06,22.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.61,2.09,11.81
"179","Brazil","BRA","AMR",1001,2008,"Survey",0,"Rio de Janeiro, Rio Grande do Sul, Bahia, FD Brasilia, Santa Catarina, Minas Gerais, Sao Paolo","A",800,NA,7.5,5.7,9.9,NA,0.5,0.1,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,6,9.8
"180","Brazil","BRA","AMR",1002,1996,"Survey",0,"Five States","A",793,NA,5.42,3.92,7.3,NA,0.63,0.2,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,4.25,7.74
"181","Barbados","BRB","AMR",1,2020,"Surveillance",1,NA,"A",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"182","Barbados","BRB","AMR",2,2014,"Surveillance",1,NA,"A",0,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"183","Brunei Darussalam","BRN","WPR",1,2022,"Surveillance",1,NA,"R",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"184","Brunei Darussalam","BRN","WPR",2,2021,"Surveillance",1,NA,"A",14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"185","Brunei Darussalam","BRN","WPR",3,2020,"Surveillance",1,NA,"A",16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"186","Brunei Darussalam","BRN","WPR",4,2019,"Surveillance",1,NA,"A",14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"187","Brunei Darussalam","BRN","WPR",5,2018,"Surveillance",1,NA,"A",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"188","Brunei Darussalam","BRN","WPR",6,2017,"Surveillance",1,NA,"A",9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,NA,NA,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"189","Brunei Darussalam","BRN","WPR",7,2016,"Surveillance",1,NA,"A",5,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"190","Brunei Darussalam","BRN","WPR",8,2015,"Surveillance",1,NA,"A",8,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"191","Brunei Darussalam","BRN","WPR",9,2014,"Surveillance",1,NA,"A",5,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"192","Brunei Darussalam","BRN","WPR",10,2013,"Surveillance",1,NA,"A",6,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"193","Brunei Darussalam","BRN","WPR",11,2012,"Surveillance",1,NA,"A",14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"194","Brunei Darussalam","BRN","WPR",12,2011,"Surveillance",1,NA,"A",8,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"195","Brunei Darussalam","BRN","WPR",13,2010,"Surveillance",1,NA,"A",5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"196","Brunei Darussalam","BRN","WPR",14,2009,"Surveillance",1,NA,"A",13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"197","Bhutan","BTN","SEA",1,2022,"Surveillance",1,NA,"A",6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,6,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA
"198","Bhutan","BTN","SEA",2,2020,"Surveillance",1,NA,"A",36,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,18,NA,NA,NA,9,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA
"199","Bhutan","BTN","SEA",3,2019,"Surveillance",1,NA,"A",40,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,5,NA,NA,NA,6,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
"200","Bhutan","BTN","SEA",4,2017,"Surveillance",1,NA,"A",9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,NA,NA,NA,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"201","Bhutan","BTN","SEA",5,2016,"Surveillance",1,NA,"A",33,4,NA,NA,NA,0,NA,NA,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"202","Bhutan","BTN","SEA",6,2011,"Survey",1,NA,"R",40,NA,35,20.6,51.7,NA,2.5,0.1,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2.8,23.7
"203","Botswana","BWA","AFR",1,2008,"Survey",1,NA,"A",137,NA,6.6,2.4,10.7,NA,6.6,2.4,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,0.5,6.8
"204","Botswana","BWA","AFR",2,2002,"Survey",1,NA,"A",106,NA,10.38,5.3,17.81,NA,1.89,0.23,6.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.77,1.04,9.38
"205","Botswana","BWA","AFR",3,1999,"Survey",1,NA,"A",145,NA,8.97,4.86,14.84,NA,4.14,1.53,8.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.59,3.85,13.17
"206","Botswana","BWA","AFR",4,1996,"Survey",1,NA,"A",114,NA,6.14,2.5,12.24,NA,1.75,0.21,6.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.39,1.44,9.94
"207","Central African Republic","CAF","AFR",1001,1998,"Survey",0,"Bangui and Bimbo","A",33,NA,18.18,6.98,35.46,NA,3.03,0.08,15.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.12,3.4,28.2
"208","Canada","CAN","AMR",1,2021,"Surveillance",1,NA,"A",34,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,4,NA,NA,NA,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"209","Canada","CAN","AMR",2,2015,"Surveillance",1,NA,"A",64,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"210","Canada","CAN","AMR",3,2014,"Surveillance",1,NA,"A",56,1,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"211","Canada","CAN","AMR",4,2013,"Surveillance",1,NA,"A",65,3,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
